ID,block,trial,whichFilled,choice,responseTime,pointsWon,blockWinnings,fillColour
65174212,2,13,none,left,37,45,509,#0000CD
65174212,2,14,none,left,164,52,561,#0000CD
65174212,2,15,none,left,363,65,626,#0000CD
65174212,2,16,none,left,235,74,700,#0000CD
65174212,2,17,none,left,126,71,771,#0000CD
65174212,2,18,none,left,248,73,844,#0000CD
65174212,2,19,none,left,478,85,929,#0000CD
65174212,2,20,none,left,971,84,1013,#0000CD
65174212,2,21,top,top,99,59,1072,#0000CD
65174212,2,22,top,left,66,94,1166,#0000CD
65174212,2,23,top,left,196,84,1250,#0000CD
65174212,2,24,top,left,136,84,1334,#0000CD
65174212,2,25,top,left,144,78,1412,#0000CD
65174212,2,26,top,left,245,77,1489,#0000CD
65174212,2,27,top,left,67,55,1544,#0000CD
65174212,2,28,top,left,331,51,1595,#0000CD
65174212,2,29,top,left,149,58,1653,#0000CD
65174212,2,30,top,left,238,67,1720,#0000CD
65174212,3,1,none,right,0,75,75,#FFFF00
65174212,3,2,none,bottom,80,13,88,#FFFF00
65174212,3,3,none,top,114,77,165,#FFFF00
65174212,3,4,none,left,0,11,176,#FFFF00
65174212,3,5,none,top,171,61,237,#FFFF00
65174212,3,6,none,right,104,58,295,#FFFF00
65174212,3,7,none,top,174,72,367,#FFFF00
65174212,3,8,none,top,138,76,443,#FFFF00
65174212,3,9,none,top,49,68,511,#FFFF00
65174212,3,10,none,top,158,65,576,#FFFF00
65174212,3,11,none,top,284,47,623,#FFFF00
65174212,3,12,none,right,237,31,654,#FFFF00
65174212,3,13,none,top,191,46,700,#FFFF00
65174212,3,14,none,top,96,46,746,#FFFF00
65174212,3,15,none,top,42,39,785,#FFFF00
65174212,3,16,none,left,136,15,800,#FFFF00
65174212,3,17,none,bottom,180,50,850,#FFFF00
65174212,3,18,none,bottom,123,37,887,#FFFF00
65174212,3,19,none,top,130,34,921,#FFFF00
65174212,3,20,none,bottom,27,46,967,#FFFF00
65174212,3,21,top,top,107,53,1020,#FFFF00
65174212,3,22,top,top,51,42,1062,#FFFF00
65174212,3,23,top,top,260,40,1102,#FFFF00
65174212,3,24,top,top,103,35,1137,#FFFF00
65174212,3,25,top,bottom,47,20,1157,#FFFF00
65174212,3,26,top,top,58,43,1200,#FFFF00
65174212,3,27,top,top,164,47,1247,#FFFF00
65174212,3,28,top,top,0,64,1311,#FFFF00
65174212,3,29,top,top,109,58,1369,#FFFF00
65174212,3,30,top,top,206,64,1433,#FFFF00
66223542,1,1,none,left,2352,20,20,#0000CD
66223542,1,2,none,top,66,31,51,#0000CD
66223542,1,3,none,right,357,86,137,#0000CD
66223542,1,4,none,right,715,84,221,#0000CD
66223542,1,5,none,right,596,64,285,#0000CD
66223542,1,6,none,right,526,84,369,#0000CD
66223542,1,7,none,right,444,80,449,#0000CD
66223542,1,8,none,right,351,71,520,#0000CD
66223542,1,9,none,right,658,75,595,#0000CD
66223542,1,10,none,right,575,77,672,#0000CD
66223542,1,11,none,right,1093,64,736,#0000CD
66223542,1,12,none,right,503,60,796,#0000CD
66223542,1,13,none,right,695,64,860,#0000CD
66223542,1,14,none,right,614,63,923,#0000CD
66223542,1,15,bottom,bottom,2165,58,981,#0000CD
66223542,1,16,bottom,right,519,71,1052,#0000CD
66223542,1,17,bottom,bottom,857,59,1111,#0000CD
66223542,1,18,bottom,right,409,57,1168,#0000CD
66223542,1,19,bottom,top,378,22,1190,#0000CD
66223542,1,20,bottom,left,402,63,1253,#0000CD
66223542,1,21,bottom,right,414,61,1314,#0000CD
66223542,1,22,bottom,left,336,66,1380,#0000CD
66223542,1,23,bottom,bottom,271,42,1422,#0000CD
66223542,1,24,bottom,left,304,69,1491,#0000CD
66223542,1,25,bottom,right,320,83,1574,#0000CD
66223542,1,26,bottom,right,362,84,1658,#0000CD
66223542,1,27,bottom,right,724,92,1750,#0000CD
66223542,1,28,bottom,right,881,81,1831,#0000CD
66223542,1,29,bottom,right,754,76,1907,#0000CD
66223542,1,30,bottom,right,604,90,1997,#0000CD
66223542,2,1,none,left,1,57,57,#FFFF00
66223542,2,2,none,top,994,32,89,#FFFF00
66223542,2,3,none,right,386,64,153,#FFFF00
66223542,2,4,none,bottom,297,86,239,#FFFF00
66223542,2,5,none,bottom,348,85,324,#FFFF00
66223542,2,6,none,bottom,331,93,417,#FFFF00
66223542,2,7,none,bottom,319,98,515,#FFFF00
66223542,2,8,none,bottom,291,93,608,#FFFF00
66223542,2,9,top,bottom,922,95,703,#FFFF00
66223542,2,10,top,bottom,739,91,794,#FFFF00
66223542,2,11,top,bottom,423,93,887,#FFFF00
66223542,2,12,top,bottom,803,96,983,#FFFF00
66223542,2,13,top,bottom,398,91,1074,#FFFF00
66223542,2,14,top,bottom,430,91,1165,#FFFF00
66223542,2,15,top,bottom,742,85,1250,#FFFF00
66223542,2,16,top,bottom,426,80,1330,#FFFF00
66223542,2,17,top,bottom,419,80,1410,#FFFF00
66223542,2,18,top,bottom,370,100,1510,#FFFF00
66223542,2,19,top,bottom,406,89,1599,#FFFF00
66223542,2,20,top,bottom,520,91,1690,#FFFF00
66223542,2,21,top,bottom,416,73,1763,#FFFF00
66223542,2,22,top,bottom,674,80,1843,#FFFF00
66223542,2,23,top,bottom,641,81,1924,#FFFF00
66223542,2,24,top,bottom,621,95,2019,#FFFF00
66223542,2,25,top,bottom,679,96,2115,#FFFF00
66223542,2,26,top,bottom,530,94,2209,#FFFF00
66223542,2,27,top,bottom,544,83,2292,#FFFF00
66223542,2,28,top,bottom,602,80,2372,#FFFF00
66223542,2,29,top,bottom,458,74,2446,#FFFF00
66223542,2,30,top,bottom,341,74,2520,#FFFF00
66223542,3,1,none,left,0,12,12,#2F4F4F
66223542,3,2,none,top,437,96,108,#2F4F4F
66223542,3,3,none,top,362,94,202,#2F4F4F
66223542,3,4,none,top,345,96,298,#2F4F4F
66223542,3,5,none,top,360,97,395,#2F4F4F
66223542,3,6,none,top,314,94,489,#2F4F4F
66223542,3,7,none,top,365,97,586,#2F4F4F
66223542,3,8,none,top,332,91,677,#2F4F4F
66223542,3,9,none,top,473,95,772,#2F4F4F
66223542,3,10,none,top,532,83,855,#2F4F4F
66223542,3,11,none,top,355,54,909,#2F4F4F
66223542,3,12,none,right,500,93,1002,#2F4F4F
66223542,3,13,none,right,577,79,1081,#2F4F4F
66223542,3,14,none,right,504,80,1161,#2F4F4F
66223542,3,15,none,right,449,73,1234,#2F4F4F
66223542,3,16,none,right,609,97,1331,#2F4F4F
66223542,3,17,none,right,446,86,1417,#2F4F4F
66223542,3,18,none,right,405,77,1494,#2F4F4F
66223542,3,19,bottom,right,438,61,1555,#2F4F4F
66223542,3,20,bottom,bottom,428,29,1584,#2F4F4F
66223542,3,21,bottom,right,574,66,1650,#2F4F4F
66223542,3,22,bottom,top,445,67,1717,#2F4F4F
66223542,3,23,bottom,left,445,62,1779,#2F4F4F
66223542,3,24,bottom,top,372,46,1825,#2F4F4F
66223542,3,25,bottom,right,498,47,1872,#2F4F4F
66223542,3,26,bottom,bottom,338,32,1904,#2F4F4F
66223542,3,27,bottom,left,292,54,1958,#2F4F4F
66223542,3,28,bottom,top,394,57,2015,#2F4F4F
66223542,3,29,bottom,top,787,56,2071,#2F4F4F
66223542,3,30,bottom,bottom,148,53,2124,#2F4F4F
67007888,1,1,none,right,10529,11,11,#FFFF00
67007888,1,2,none,left,1753,29,40,#FFFF00
67007888,1,3,none,bottom,962,85,125,#FFFF00
67007888,1,4,none,bottom,988,80,205,#FFFF00
67007888,1,5,none,top,437,73,278,#FFFF00
67007888,1,6,none,bottom,923,93,371,#FFFF00
67007888,1,7,none,top,716,86,457,#FFFF00
67007888,1,8,none,bottom,716,82,539,#FFFF00
67007888,1,9,none,top,341,83,622,#FFFF00
67007888,1,10,none,bottom,291,89,711,#FFFF00
67007888,1,11,none,top,539,99,810,#FFFF00
67007888,1,12,none,bottom,765,96,906,#FFFF00
67007888,1,13,none,top,518,96,1002,#FFFF00
67007888,1,14,none,bottom,548,79,1081,#FFFF00
67007888,1,15,none,top,396,81,1162,#FFFF00
67007888,1,16,none,bottom,547,98,1260,#FFFF00
67007888,1,17,none,top,548,81,1341,#FFFF00
67007888,1,18,none,bottom,340,96,1437,#FFFF00
67007888,1,19,none,top,522,94,1531,#FFFF00
67007888,1,20,right,right,1316,8,1539,#FFFF00
67007888,1,21,right,left,987,41,1580,#FFFF00
67007888,1,22,right,top,356,89,1669,#FFFF00
67007888,1,23,right,bottom,397,84,1753,#FFFF00
67007888,1,24,right,top,547,84,1837,#FFFF00
67007888,1,25,right,bottom,316,83,1920,#FFFF00
67007888,1,26,right,top,318,72,1992,#FFFF00
67007888,1,27,right,bottom,603,74,2066,#FFFF00
67007888,1,28,right,top,307,74,2140,#FFFF00
67007888,1,29,right,left,381,63,2203,#FFFF00
67007888,1,30,right,top,179,84,2287,#FFFF00
67007888,2,1,none,right,0,18,18,#0000CD
67007888,2,2,none,left,523,75,93,#0000CD
67007888,2,3,none,top,506,22,115,#0000CD
67007888,2,4,none,bottom,404,12,127,#0000CD
67007888,2,5,none,left,420,89,216,#0000CD
67007888,2,6,none,left,629,80,296,#0000CD
67007888,2,7,none,left,490,74,370,#0000CD
67007888,2,8,none,left,635,77,447,#0000CD
67007888,2,9,none,bottom,1123,41,488,#0000CD
67007888,2,10,none,left,620,74,562,#0000CD
67007888,2,11,none,top,459,50,612,#0000CD
67007888,2,12,none,right,563,50,662,#0000CD
67007888,2,13,none,left,709,88,750,#0000CD
67007888,2,14,none,left,453,87,837,#0000CD
67007888,2,15,none,left,372,83,920,#0000CD
67007888,2,16,none,left,371,90,1010,#0000CD
67007888,2,17,none,left,900,83,1093,#0000CD
67007888,2,18,none,left,765,70,1163,#0000CD
67007888,2,19,none,left,682,85,1248,#0000CD
67007888,2,20,none,left,1445,82,1330,#0000CD
67007888,2,21,none,left,667,85,1415,#0000CD
67007888,2,22,none,left,372,75,1490,#0000CD
67007888,2,23,none,left,372,73,1563,#0000CD
67007888,2,24,bottom,bottom,1569,35,1598,#0000CD
67007888,2,25,bottom,top,429,42,1640,#0000CD
67007888,2,26,bottom,right,771,13,1653,#0000CD
67007888,2,27,bottom,left,354,76,1729,#0000CD
67007888,2,28,bottom,left,442,79,1808,#0000CD
67007888,2,29,bottom,left,348,79,1887,#0000CD
67007888,2,30,bottom,left,932,73,1960,#0000CD
67007888,3,1,none,top,1,63,63,#2F4F4F
67007888,3,2,none,right,418,52,115,#2F4F4F
67007888,3,3,none,bottom,404,92,207,#2F4F4F
67007888,3,4,none,left,442,83,290,#2F4F4F
67007888,3,5,none,bottom,299,87,377,#2F4F4F
67007888,3,6,none,left,387,85,462,#2F4F4F
67007888,3,7,none,bottom,347,91,553,#2F4F4F
67007888,3,8,none,left,781,75,628,#2F4F4F
67007888,3,9,none,bottom,356,94,722,#2F4F4F
67007888,3,10,none,left,475,53,775,#2F4F4F
67007888,3,11,none,bottom,340,90,865,#2F4F4F
67007888,3,12,none,bottom,284,100,965,#2F4F4F
67007888,3,13,none,bottom,556,84,1049,#2F4F4F
67007888,3,14,none,bottom,555,79,1128,#2F4F4F
67007888,3,15,none,bottom,437,100,1228,#2F4F4F
67007888,3,16,none,bottom,436,95,1323,#2F4F4F
67007888,3,17,none,bottom,363,89,1412,#2F4F4F
67007888,3,18,none,bottom,451,95,1507,#2F4F4F
67007888,3,19,none,bottom,580,76,1583,#2F4F4F
67007888,3,20,none,bottom,628,94,1677,#2F4F4F
67007888,3,21,none,bottom,700,99,1776,#2F4F4F
67007888,3,22,right,right,725,16,1792,#2F4F4F
67007888,3,23,right,right,451,34,1826,#2F4F4F
67007888,3,24,right,bottom,476,78,1904,#2F4F4F
67007888,3,25,right,right,427,15,1919,#2F4F4F
67007888,3,26,right,bottom,372,58,1977,#2F4F4F
67007888,3,27,right,bottom,1556,66,2043,#2F4F4F
67007888,3,28,right,bottom,569,65,2108,#2F4F4F
67007888,3,29,right,left,404,89,2197,#2F4F4F
67007888,3,30,right,left,732,95,2292,#2F4F4F
67683402,1,1,none,right,4345,72,72,#FFFF00
67683402,1,2,none,right,4787,65,137,#FFFF00
67683402,1,3,none,right,3774,71,208,#FFFF00
67683402,1,4,none,right,5497,63,271,#FFFF00
67683402,1,5,none,top,9992,22,293,#FFFF00
67683402,1,6,none,left,2056,26,319,#FFFF00
67683402,1,7,none,bottom,2627,74,393,#FFFF00
67683402,1,8,none,bottom,2667,92,485,#FFFF00
67683402,1,9,right,bottom,9607,98,583,#FFFF00
67683402,1,10,right,bottom,2328,89,672,#FFFF00
67683402,1,11,right,bottom,1125,90,762,#FFFF00
67683402,1,12,right,bottom,1333,97,859,#FFFF00
67683402,1,13,right,bottom,722,98,957,#FFFF00
67683402,1,14,right,bottom,4237,96,1053,#FFFF00
67683402,1,15,right,bottom,1627,97,1150,#FFFF00
67683402,1,16,right,bottom,961,97,1247,#FFFF00
67683402,1,17,right,bottom,3312,96,1343,#FFFF00
67683402,1,18,right,bottom,2145,90,1433,#FFFF00
67683402,1,19,right,bottom,1719,89,1522,#FFFF00
67683402,1,20,right,bottom,2750,90,1612,#FFFF00
67683402,1,21,right,bottom,18,78,1690,#FFFF00
67683402,1,22,right,bottom,2812,75,1765,#FFFF00
67683402,1,23,right,bottom,1437,75,1840,#FFFF00
67683402,1,24,right,bottom,155,69,1909,#FFFF00
67683402,1,25,right,right,1555,96,2005,#FFFF00
67683402,1,26,right,right,2382,88,2093,#FFFF00
67683402,1,27,right,right,4507,98,2191,#FFFF00
67683402,1,28,right,top,28,27,2218,#FFFF00
67683402,1,29,right,right,1075,87,2305,#FFFF00
67683402,1,30,right,right,597,77,2382,#FFFF00
67683402,2,1,none,bottom,0,72,72,#2F4F4F
67683402,2,2,none,bottom,1173,89,161,#2F4F4F
67683402,2,3,none,bottom,1039,81,242,#2F4F4F
67683402,2,4,none,right,1237,66,308,#2F4F4F
67683402,2,5,none,right,1704,63,371,#2F4F4F
67683402,2,6,none,left,2268,21,392,#2F4F4F
67683402,2,7,none,top,1182,40,432,#2F4F4F
67683402,2,8,none,bottom,470,64,496,#2F4F4F
67683402,2,9,none,top,1809,56,552,#2F4F4F
67683402,2,10,none,bottom,558,64,616,#2F4F4F
67683402,2,11,none,bottom,10109,73,689,#2F4F4F
67683402,2,12,none,bottom,863,61,750,#2F4F4F
67683402,2,13,none,bottom,2901,71,821,#2F4F4F
67683402,2,14,none,bottom,1823,76,897,#2F4F4F
67683402,2,15,none,right,2383,62,959,#2F4F4F
67683402,2,16,none,top,2769,42,1001,#2F4F4F
67683402,2,17,right,left,10429,4,1005,#2F4F4F
67683402,2,18,right,right,1340,34,1039,#2F4F4F
67683402,2,19,right,bottom,1565,84,1123,#2F4F4F
67683402,2,20,right,bottom,1977,72,1195,#2F4F4F
67683402,2,21,right,bottom,3021,55,1250,#2F4F4F
67683402,2,22,right,bottom,3776,73,1323,#2F4F4F
67683402,2,23,right,left,736,23,1346,#2F4F4F
67683402,2,24,right,top,789,24,1370,#2F4F4F
67683402,2,25,right,bottom,972,81,1451,#2F4F4F
67683402,2,26,right,bottom,650,80,1531,#2F4F4F
67683402,2,27,right,bottom,867,71,1602,#2F4F4F
67683402,2,28,right,bottom,4862,96,1698,#2F4F4F
67683402,2,29,right,bottom,775,98,1796,#2F4F4F
67683402,2,30,right,bottom,727,91,1887,#2F4F4F
67683402,3,1,none,bottom,0,76,76,#0000CD
67683402,3,2,none,bottom,3548,79,155,#0000CD
67683402,3,3,none,bottom,1386,84,239,#0000CD
67683402,3,4,none,bottom,1821,95,334,#0000CD
67683402,3,5,none,left,1041,53,387,#0000CD
67683402,3,6,none,top,847,0,387,#0000CD
67683402,3,7,none,left,415,52,439,#0000CD
67683402,3,8,none,bottom,1161,87,526,#0000CD
67683402,3,9,none,bottom,342,76,602,#0000CD
67683402,3,10,right,bottom,2183,74,676,#0000CD
67683402,3,11,right,bottom,1,87,763,#0000CD
67683402,3,12,right,left,26,42,805,#0000CD
67683402,3,13,right,bottom,550,84,889,#0000CD
67683402,3,14,right,top,2075,12,901,#0000CD
67683402,3,15,right,bottom,121,68,969,#0000CD
67683402,3,16,right,bottom,765,67,1036,#0000CD
67683402,3,17,right,bottom,629,65,1101,#0000CD
67683402,3,18,right,right,569,37,1138,#0000CD
67683402,3,19,right,bottom,2667,64,1202,#0000CD
67683402,3,20,right,top,587,36,1238,#0000CD
67683402,3,21,right,left,641,27,1265,#0000CD
67683402,3,22,right,right,501,6,1271,#0000CD
67683402,3,23,right,bottom,652,59,1330,#0000CD
67683402,3,24,right,bottom,506,60,1390,#0000CD
67683402,3,25,right,bottom,655,55,1445,#0000CD
67683402,3,26,right,bottom,1200,59,1504,#0000CD
67683402,3,27,right,bottom,2629,62,1566,#0000CD
67683402,3,28,right,bottom,504,72,1638,#0000CD
67683402,3,29,right,bottom,896,75,1713,#0000CD
67683402,3,30,right,bottom,906,74,1787,#0000CD
68182454,1,1,none,right,8869,100,100,#2F4F4F
68182454,1,2,none,right,2819,94,194,#2F4F4F
68182454,1,3,none,bottom,3535,32,226,#2F4F4F
68182454,1,4,none,right,2289,73,299,#2F4F4F
68182454,1,5,none,top,1358,31,330,#2F4F4F
68182454,1,6,none,right,1160,69,399,#2F4F4F
68182454,1,7,none,left,876,21,420,#2F4F4F
68182454,1,8,none,bottom,1286,4,424,#2F4F4F
68182454,1,9,none,right,1614,69,493,#2F4F4F
68182454,1,10,none,right,1372,67,560,#2F4F4F
68182454,1,11,none,top,1198,42,602,#2F4F4F
68182454,1,12,none,right,859,78,680,#2F4F4F
68182454,1,13,none,right,754,80,760,#2F4F4F
68182454,1,14,none,right,1862,67,827,#2F4F4F
68182454,1,15,none,bottom,944,1,828,#2F4F4F
68182454,1,16,none,bottom,848,1,829,#2F4F4F
68182454,1,17,none,right,1045,99,928,#2F4F4F
68182454,1,18,none,right,824,92,1020,#2F4F4F
68182454,1,19,none,right,647,95,1115,#2F4F4F
68182454,1,20,none,right,642,100,1215,#2F4F4F
68182454,1,21,none,right,903,89,1304,#2F4F4F
68182454,1,22,none,right,805,87,1391,#2F4F4F
68182454,1,23,none,right,784,76,1467,#2F4F4F
68182454,1,24,top,right,1222,59,1526,#2F4F4F
68182454,1,25,top,right,799,84,1610,#2F4F4F
68182454,1,26,top,right,579,82,1692,#2F4F4F
68182454,1,27,top,right,688,93,1785,#2F4F4F
68182454,1,28,top,right,1009,87,1872,#2F4F4F
68182454,1,29,top,right,858,87,1959,#2F4F4F
68182454,1,30,top,right,797,91,2050,#2F4F4F
68182454,2,1,none,right,0,1,1,#FFFF00
68182454,2,2,none,top,879,97,98,#FFFF00
68182454,2,3,none,top,602,91,189,#FFFF00
68182454,2,4,none,top,531,83,272,#FFFF00
68182454,2,5,none,top,470,77,349,#FFFF00
68182454,2,20,top,bottom,47420,92,1713,#FFFF00
68182454,2,21,top,right,225,25,1738,#FFFF00
68182454,2,22,top,top,1055,49,1787,#FFFF00
68182454,2,23,top,bottom,652,77,1864,#FFFF00
68182454,2,24,top,bottom,550,78,1942,#FFFF00
68182454,2,25,top,bottom,634,82,2024,#FFFF00
68182454,2,26,top,bottom,32,84,2108,#FFFF00
68182454,2,27,top,bottom,2679,89,2197,#FFFF00
68182454,2,28,top,bottom,648,78,2275,#FFFF00
68182454,2,29,top,bottom,538,76,2351,#FFFF00
68182454,2,30,top,bottom,413,71,2422,#FFFF00
68182454,3,1,none,right,0,68,68,#0000CD
68182454,3,2,none,top,745,89,157,#0000CD
68182454,3,3,none,top,575,84,241,#0000CD
68182454,3,4,none,top,3077,68,309,#0000CD
68182454,3,5,none,bottom,819,26,335,#0000CD
68182454,3,6,none,left,792,78,413,#0000CD
68182454,3,7,none,left,567,94,507,#0000CD
68182454,3,8,none,left,583,93,600,#0000CD
68182454,3,9,none,left,925,83,683,#0000CD
68182454,3,10,none,left,977,90,773,#0000CD
68182454,3,11,top,left,697,92,865,#0000CD
68182454,3,12,top,left,657,99,964,#0000CD
68182454,3,13,top,left,70,83,1047,#0000CD
68182454,3,14,top,left,117,80,1127,#0000CD
68182454,3,15,top,top,3636,58,1185,#0000CD
68182454,3,16,top,left,313,98,1283,#0000CD
68182454,3,17,top,left,125,91,1374,#0000CD
68182454,3,18,top,left,2575,94,1468,#0000CD
68182454,3,19,top,left,579,73,1541,#0000CD
68182454,3,20,top,left,723,65,1606,#0000CD
68182454,3,21,top,left,980,72,1678,#0000CD
68182454,3,22,top,left,201,77,1755,#0000CD
68182454,3,23,top,left,81,90,1845,#0000CD
68182454,3,24,top,left,387,77,1922,#0000CD
68182454,3,25,top,left,2741,78,2000,#0000CD
68182454,3,26,top,left,2093,87,2087,#0000CD
68182454,3,27,top,left,2631,89,2176,#0000CD
68182454,3,28,top,left,1025,78,2254,#0000CD
68182454,3,29,top,left,1369,74,2328,#0000CD
68182454,3,30,top,left,1448,72,2400,#0000CD
68549649,1,1,none,top,2355,49,49,#FFFF00
68549649,1,2,none,left,283,99,148,#FFFF00
68549649,1,3,none,left,294,92,240,#FFFF00
68549649,1,4,none,left,240,77,317,#FFFF00
68549649,1,5,none,bottom,200,80,397,#FFFF00
68549649,1,6,none,bottom,230,86,483,#FFFF00
68549649,1,7,none,bottom,787,84,567,#FFFF00
68549649,1,8,none,bottom,408,80,647,#FFFF00
68549649,1,9,none,bottom,4276,79,726,#FFFF00
68549649,1,10,none,bottom,453,88,814,#FFFF00
68549649,1,11,none,bottom,39,86,900,#FFFF00
68549649,1,12,none,bottom,301,93,993,#FFFF00
68549649,1,13,right,right,576,42,1035,#FFFF00
68549649,1,14,right,bottom,249,100,1135,#FFFF00
68549649,1,15,right,bottom,72,99,1234,#FFFF00
68549649,1,16,right,bottom,7,94,1328,#FFFF00
68549649,1,17,right,bottom,382,96,1424,#FFFF00
68549649,1,18,right,bottom,319,95,1519,#FFFF00
68549649,1,19,right,bottom,533,86,1605,#FFFF00
68549649,1,20,right,bottom,534,74,1679,#FFFF00
68549649,1,21,right,bottom,254,61,1740,#FFFF00
68549649,1,22,right,top,229,81,1821,#FFFF00
68549649,1,23,right,top,515,77,1898,#FFFF00
68549649,1,24,right,right,276,22,1920,#FFFF00
68549649,1,25,right,left,264,94,2014,#FFFF00
68549649,1,26,right,left,189,82,2096,#FFFF00
68549649,1,27,right,left,578,77,2173,#FFFF00
68549649,1,28,right,left,894,74,2247,#FFFF00
68549649,1,29,right,top,411,100,2347,#FFFF00
68549649,1,30,right,top,220,97,2444,#FFFF00
68549649,2,1,none,top,0,85,85,#2F4F4F
68549649,2,2,none,top,294,91,176,#2F4F4F
68549649,2,3,none,top,409,96,272,#2F4F4F
68549649,2,4,none,top,1952,100,372,#2F4F4F
68549649,2,5,none,top,2693,91,463,#2F4F4F
68549649,2,6,none,top,6456,90,553,#2F4F4F
68549649,2,7,none,top,309,92,645,#2F4F4F
68549649,2,8,none,top,148,80,725,#2F4F4F
68549649,2,9,none,top,69,80,805,#2F4F4F
68549649,2,10,none,top,245,76,881,#2F4F4F
68549649,2,11,none,left,228,38,919,#2F4F4F
68549649,2,12,none,bottom,324,14,933,#2F4F4F
68549649,2,13,none,right,459,77,1010,#2F4F4F
68549649,2,14,none,right,112,77,1087,#2F4F4F
68549649,2,15,none,right,256,70,1157,#2F4F4F
68549649,2,16,none,top,296,59,1216,#2F4F4F
68549649,2,17,none,right,22,58,1274,#2F4F4F
68549649,2,18,none,left,141,34,1308,#2F4F4F
68549649,2,19,none,bottom,239,27,1335,#2F4F4F
68549649,2,20,none,right,24,67,1402,#2F4F4F
68549649,2,21,bottom,right,258,83,1485,#2F4F4F
68549649,2,22,bottom,right,286,96,1581,#2F4F4F
68549649,2,23,bottom,right,326,95,1676,#2F4F4F
68549649,2,24,bottom,right,600,98,1774,#2F4F4F
68549649,2,25,bottom,right,403,78,1852,#2F4F4F
68549649,2,26,bottom,right,408,85,1937,#2F4F4F
68549649,2,27,bottom,right,901,99,2036,#2F4F4F
68549649,2,28,bottom,right,427,90,2126,#2F4F4F
68549649,2,29,bottom,right,1210,91,2217,#2F4F4F
68549649,2,30,bottom,right,167,93,2310,#2F4F4F
68549649,3,1,none,top,0,1,1,#0000CD
68549649,3,2,none,left,196,61,62,#0000CD
68549649,3,3,none,bottom,291,40,102,#0000CD
68549649,3,4,none,right,185,15,117,#0000CD
68549649,3,5,none,left,251,81,198,#0000CD
68549649,3,6,none,left,282,81,279,#0000CD
68549649,3,7,none,left,1196,87,366,#0000CD
68549649,3,8,none,left,369,95,461,#0000CD
68549649,3,9,none,left,704,96,557,#0000CD
68549649,3,10,none,left,1126,77,634,#0000CD
68549649,3,11,none,left,1850,82,716,#0000CD
68549649,3,12,none,left,6543,76,792,#0000CD
68549649,3,13,none,bottom,578,10,802,#0000CD
68549649,3,14,none,left,51,43,845,#0000CD
68549649,3,15,none,right,352,13,858,#0000CD
68549649,3,16,none,top,35,78,936,#0000CD
68549649,3,17,none,top,124,84,1020,#0000CD
68549649,3,18,none,top,216,68,1088,#0000CD
68549649,3,19,none,top,253,65,1153,#0000CD
68549649,3,20,none,top,136,49,1202,#0000CD
68549649,3,21,none,left,304,79,1281,#0000CD
68549649,3,22,none,left,34,70,1351,#0000CD
68549649,3,23,none,left,53,49,1400,#0000CD
68549649,3,24,top,left,287,63,1463,#0000CD
68549649,3,25,top,left,136,69,1532,#0000CD
68549649,3,26,top,left,79,63,1595,#0000CD
68549649,3,27,top,left,595,57,1652,#0000CD
68549649,3,28,top,bottom,90,53,1705,#0000CD
68549649,3,29,top,right,368,26,1731,#0000CD
68549649,3,30,top,left,294,71,1802,#0000CD
68833697,1,1,none,right,65061,8,8,#0000CD
68833697,1,2,none,bottom,1443,5,13,#0000CD
68833697,1,3,none,top,158,73,86,#0000CD
68833697,1,4,none,top,431,98,184,#0000CD
68833697,1,5,none,bottom,30,14,198,#0000CD
68833697,1,6,none,left,409,0,198,#0000CD
68833697,1,7,none,right,552,28,226,#0000CD
68833697,1,8,none,right,722,30,256,#0000CD
68833697,1,9,none,top,776,63,319,#0000CD
68833697,1,10,none,bottom,2160,19,338,#0000CD
68833697,1,11,none,top,820,61,399,#0000CD
68833697,1,12,none,left,1085,30,429,#0000CD
68833697,1,13,none,top,500,76,505,#0000CD
68833697,1,14,none,top,733,64,569,#0000CD
68833697,1,15,none,top,601,72,641,#0000CD
68833697,1,16,none,top,525,50,691,#0000CD
68833697,1,17,none,top,439,67,758,#0000CD
68833697,1,18,none,top,661,56,814,#0000CD
68833697,1,19,none,top,530,75,889,#0000CD
68833697,1,20,right,left,1763,31,920,#0000CD
68833697,1,21,right,bottom,1534,34,954,#0000CD
68833697,1,22,right,right,368,92,1046,#0000CD
68833697,1,23,right,right,446,72,1118,#0000CD
68833697,1,24,right,right,365,64,1182,#0000CD
68833697,1,25,right,right,344,68,1250,#0000CD
68833697,1,26,right,top,1224,45,1295,#0000CD
68833697,1,27,right,right,404,93,1388,#0000CD
68833697,1,28,right,right,499,96,1484,#0000CD
68833697,1,29,right,right,379,97,1581,#0000CD
68833697,1,30,right,right,585,95,1676,#0000CD
68833697,2,1,none,bottom,1,17,17,#2F4F4F
68833697,2,2,none,top,353,58,75,#2F4F4F
68833697,2,3,none,left,206,25,100,#2F4F4F
68833697,2,4,none,top,447,65,165,#2F4F4F
68833697,2,5,none,right,533,34,199,#2F4F4F
68833697,2,6,none,top,343,53,252,#2F4F4F
68833697,2,7,none,top,347,51,303,#2F4F4F
68833697,2,8,none,bottom,360,28,331,#2F4F4F
68833697,2,9,none,right,453,26,357,#2F4F4F
68833697,2,10,none,left,500,34,391,#2F4F4F
68833697,2,11,none,top,125,49,440,#2F4F4F
68833697,2,12,none,top,484,52,492,#2F4F4F
68833697,2,13,none,top,613,49,541,#2F4F4F
